procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 992300  97912 1925076   0    0     0    56 4045 8009  6  4 90  0  0  0
 0  0      0 992300  97912 1925084   0    0     0    36 3033 4662  3  3 95  0  0  0
 0  0      0 992300  97912 1925084   0    0     0    52 3397 5602  3  3 94  0  0  0
 0  0      0 992300  97912 1925084   0    0     0    40 3754 6918  7  5 88  0  0  0
 0  0      0 992300  97912 1925084   0    0     0    68 3467 5827  3  4 92  0  0  0
 0  0      0 992300  97912 1925088   0    0     0     0 3235 5709  3  2 95  0  0  0
 0  0      0 992300  97912 1925088   0    0     0    24 3539 5726  3  4 93  0  0  0
 0  0      0 992300  97912 1925088   0    0     0     0 3112 5178  2  2 96  0  0  0
 0  0      0 992300  97912 1925088   0    0     0    44 3284 5666  3  3 94  0  0  0
 0  0      0 992300  97912 1925092   0    0     0     0 3578 6640  4  3 93  0  0  0
 2  0      0 992300  97924 1925080   0    0     0    88 4013 7669  6  4 90  0  0  0
 1  0      0 992300  97924 1925096   0    0     0    28 3466 6334  3  4 94  0  0  0
 4  0      0 992300  97924 1925096   0    0     0    52 3516 6484  4  3 93  1  0  0
 2  0      0 992300  97924 1925104   0    0     0    96 4092 7618  7  6 87  0  0  0
 7  0      0 992048  97924 1925104   0    0     0    28 3436 5707  4  3 92  0  0  0
 5  0      0 992048  97924 1925108   0    0     0     4 3661 6226  5  3 92  0  0  0
 0  0      0 992048  97924 1925108   0    0     0    32 3472 5591  4  4 92  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 991796  97924 1925108   0    0     0     0 3282 5614  3  3 94  0  0  0
 1  0      0 991796  97928 1925104   0    0     0    92 3499 6030  4  3 93  0  0  0
 3  0      0 991040  97928 1925112   0    0     0     0 3244 5333  3  4 93  0  0  0
 1  0      0 991040  97928 1925112   0    0     0    28 3857 6846  6  4 90  0  0  0
 4  0      0 991040  97928 1925112   0    0     0     0 3414 5608  3  4 92  0  0  0
